school_year,school_year_ord,table_code,table_topic,indicator,value,source_url,snapshot_fetched_at
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,7380,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: Převedení na jinou školu / celkem,2161,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,999,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: S žádostí o odklad docházky / celkem,2161,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,689,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: Vzdělávání podle § 42 šk. zák. / celkem,5,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,3,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: Neuzavřený zápis / celkem,186,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,108,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Počet škol,238,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Zapisovaní / celkem,16731,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,8123,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Zapsaní na dané škole / celkem,12488,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,6424,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Převedení na jinou školu / celkem,1906,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,907,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: S žádostí o odklad docházky / celkem,2157,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,688,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Neuzavřený zápis / celkem,180,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,104,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Počet škol,236,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Zapisovaní / celkem,3045,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,1056,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Zapsaní na dané škole / celkem,2775,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,956,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Převedení na jinou školu / celkem,255,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,92,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: S žádostí o odklad docházky / celkem,4,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Vzdělávání podle § 42 šk. zák. / celkem,5,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,3,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Neuzavřený zápis / celkem,6,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,4,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=9,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: Počet škol,251,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: Zapisovaní / celkem,20810,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,9575,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: Zapsaní na dané škole / celkem,15783,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,7540,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: Převedení na jinou školu / celkem,2793,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,1305,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: S žádostí o odklad docházky / celkem,2095,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,645,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: Neuzavřený zápis / celkem,139,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,85,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Počet škol,246,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Zapisovaní / celkem,17666,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,8513,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Zapsaní na dané škole / celkem,12962,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,6595,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Převedení na jinou školu / celkem,2484,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,1197,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: S žádostí o odklad docházky / celkem,2094,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,644,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Neuzavřený zápis / celkem,126,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,77,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Počet škol,244,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Zapisovaní / celkem,3144,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,1062,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Zapsaní na dané škole / celkem,2821,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,945,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Převedení na jinou školu / celkem,309,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,108,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: S žádostí o odklad docházky / celkem,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Neuzavřený zápis / celkem,13,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,8,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=10,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: Počet škol,253,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: Zapisovaní / celkem,21555,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,9883,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: Zapsaní na dané škole / celkem,16106,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,7624,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: Převedení na jinou školu / celkem,3183,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,1482,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: S žádostí o odklad docházky / celkem,2084,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,676,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: Neuzavřený zápis / celkem,182,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,101,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Počet škol,250,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Zapisovaní / celkem,18184,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,8830,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Zapsaní na dané škole / celkem,13144,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,6680,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Převedení na jinou školu / celkem,2802,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,1380,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: S žádostí o odklad docházky / celkem,2079,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,676,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: Neuzavřený zápis / celkem,159,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / poprvé u zápisu :: z toho dívky,94,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Počet škol,248,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Zapisovaní / celkem,3371,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,1053,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Zapsaní na dané škole / celkem,2962,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,944,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Převedení na jinou školu / celkem,381,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,102,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: S žádostí o odklad docházky / celkem,5,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Vzdělávání podle § 42 šk. zák. / celkem,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: Neuzavřený zápis / celkem,23,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.25.1,zápis: výsledky,v tom / přicházejí po odkladu :: z toho dívky,7,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=11,2026-05-19T12:23:11Z
2017/2018,2017,C1.25.1,zápis: výsledky,(celkem) :: Počet škol,260,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.25.1,zápis: výsledky,(celkem) :: Zapisovaní / celkem,21917,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,9954,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.25.1,zápis: výsledky,(celkem) :: Zapsaní na dané škole / celkem,14704,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.25.1,zápis: výsledky,(celkem) :: z toho dívky,6983,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.25.1,zápis: výsledky,(celkem) :: Převedení na jinou školu / celkem,4413,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.25.1&rck=12,2026-05-19T12:23:11Z
