mc,street,house_number_range,red_izo,zs_name,source_file,effective_date
Praha 10,Bylanská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Gutova,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Hvozdnická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Irkutská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Ke Strašnické,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Kolovratská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Korytná,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Krabošická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Kruhová,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Krupská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Litochlebská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Malá Bylanská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Molitorovská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na hroudě,vyjma č. 1–23 lichá,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na spádu,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Nad Olšinami,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Nupacká,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Nučická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Petrovická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pitkovická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pod Rapidem,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pod altánem,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Průběžná,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Průhonická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Radošovická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Srbínská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Strančická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Svojetická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U Trati,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U Vesny,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U Vyhlídky,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U hranic,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U hráze,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,V Olšinách,"č. 28-96 sudá, č. 35 a 37",600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,V Předpolí,č. 1–20,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,V zátočce,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vestecká,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Voděradská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Za strašnickou vozovnou,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Újezdská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Čestlická,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Šeberovská,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Železniční,,600041212,"Základní škola, Praha 10, Gutova 1987/39, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Blatovská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Běchovická,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Břežanská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Hostýnská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Hřibská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Izraelská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Janýrova,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,K Červenému dvoru,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Kounická,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na palouku,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na vinici,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na výsluní,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na úseku,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Nad Vodovodem,"sudá č. 2-44, lichá č. 11-63 lichá",600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Nad úžlabinou,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Názovská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Okrajní,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Ovčárská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Plaňanská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pod Třebešínem,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pod Viktorkou,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pod kapličkou,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Pod strašnickou vinicí,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Počernická,"č. 1-31 lichá, všechna sudá",600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Přistoupimská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Ramonova,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Rostoklatská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Révová,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Slunečná,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Tejnická,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Tismická,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Tuchorazská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Tuklatská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U krbu,"vyjma č. 30, 32 a 45",600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U vozovny,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,V úžlabině,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Ve stínu,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vinohradská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vrbčanská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vrátkovská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vykáňská,,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Útulná,č. 2-12 sudá,600041107,"Základní škola, Praha 10, Hostýnská 2100/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bajkalská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Benešovská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bošická,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bratří Čapků,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bělocerkevská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Dukelská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Gruzínská,č.10-18,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Hradešínská,č. 60-74,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Jakutská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Jerevanská,č. 11-19,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Karpatská,č. 11 a vyšší,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Kišiněvská,č. 11 a vyšší,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Konopišťská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Korunní,č. 108–110,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Krasnojarská,č. 10-15,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Kubánské náměstí,č. 1–11,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Litevská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Murmanská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Na zájezdu,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Omská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Ruská,"č. 45 a vyšší lichá, č. 60 a vyšší sudá",600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Tulská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,U zdravotního ústavu,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Užocká,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,V olšinách,č. 5-33 lichá,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,V předpolí,č. 21-30,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vlašimská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Volyňská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Vršovická,č. 67-105 lichá,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Čeljabinská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Říčanská,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Šrobárova,,600041140,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Akademická,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Azzoniho,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bacháčkova,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bakalářská,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Božecká,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Bydžovského,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Cerhenická,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 10,Chládkova,,600041191,"Základní škola, Praha 10, Nad Vodovodem 460/81, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
